Luke Wright,England,0,0,0,0,0,0,0,0,0,35,0,0
Lonwabo Tsotsobe,South Africa,0,0,0,0,0,0,0,0,0,14,0,0
Wayne Parnell,South Africa,0,0,0,0,0,0,0,0,0,4,85,0
Ravi Rampaul,West Indies,0,0,0,0,0,0,0,0,0,79,0,0
Ravichandran Ashwin,India,0,0,0,0,0,0,0,0,0,93,330,0
Suresh Raina,India,0,0,0,0,0,0,0,0,0,12,64,0
Sachin Tendulkar,India,0,0,0,0,180,115,63,77,49,21,0,0
Virat Kohli,India,0,0,0,0,0,0,0,0,0,12,7,0
Luke Woodcock,New Zealand,0,0,0,0,0,0,0,0,0,24,0,0
Andrew McKay,New Zealand,0,0,0,0,0,0,0,0,0,37,0,0
Suraj Randiv,Sri Lanka,0,0,0,0,0,0,0,0,0,43,0,0
Mark Waugh,Australia,0,0,0,0,40,229,44,0,0,0,0,0
Chris Cairns,New Zealand,0,0,0,0,161,207,309,54,0,0,0,0
Gavin Larsen,New Zealand,0,0,0,0,262,74,236,0,0,0,0,0
Chris Harris,New Zealand,0,0,0,0,342,135,243,129,0,0,0,0
Rodney Latham,New Zealand,0,0,0,0,136,0,0,0,0,0,0,0
Javagal Srinath,India,0,0,0,0,249,259,313,369,0,0,0,0
Subroto Banerjee,India,0,0,0,0,85,0,0,0,0,0,0,0
Chris Lewis,England,0,0,0,0,214,0,0,0,0,0,0,0
Dermot Reeve,England,0,0,0,0,124,51,0,0,0,0,0,0
Sir Ian Botham,England,0,168,288,0,294,0,0,0,0,0,0,0
Phil Tufnell,England,0,0,0,0,133,0,0,0,0,0,0,0
Champaka Ramanayake,Sri Lanka,0,0,0,0,264,0,0,0,0,0,0,0
Kapila Wijegunawardene,Sri Lanka,0,0,0,0,88,0,0,0,0,0,0,0
Pramodya Wickremasinghe,Sri Lanka,0,0,0,0,276,117,208,0,0,0,0,0
Ruwan Kalpage,Sri Lanka,0,0,0,0,241,0,0,0,0,0,0,0
Sanath Jayasuriya,Sri Lanka,0,0,0,0,44,219,168,315,302,0,0,0
Kevin Duers,Zimbabwe,0,0,0,0,256,0,0,0,0,0,0,0
David Houghton,Zimbabwe,0,0,0,0,19,0,0,0,0,0,0,0
Malcolm Marshall,West Indies,0,0,175,0,174,0,0,0,0,0,0,0
Curtly Ambrose,West Indies,0,0,0,0,235,170,94,0,0,0,0,0
Aaqib Javed,Pakistan,0,0,0,0,321,189,0,0,0,0,0,0
